%psbl,Points,HF,Time,A,B,C,D,M,NPM,NS,Proc
87.470000,135.000000,4.629600,29.160000,25.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
87.040000,139.000000,4.607200,30.170000,26.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.820000,140.000000,4.595300,28.290000,28.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
86.400000,135.000000,4.573200,29.520000,24.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.050000,135.000000,4.554700,29.640000,25.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
85.950000,126.000000,4.549000,25.500000,22.000000,0.000000,5.000000,1.000000,1.000000,0.000000,0.000000,0.000000
85.820000,133.000000,4.542300,29.280000,25.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000
85.300000,133.000000,4.514600,29.460000,24.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
84.770000,125.000000,4.486700,27.860000,21.000000,0.000000,6.000000,2.000000,0.000000,0.000000,0.000000,0.000000
84.690000,133.000000,4.482600,29.670000,25.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000
84.600000,136.000000,4.477600,28.140000,26.000000,0.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000
84.210000,131.000000,4.457300,29.390000,23.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
84.060000,134.000000,4.449200,27.870000,26.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
84.040000,135.000000,4.448100,30.350000,25.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
83.880000,130.000000,4.439500,27.030000,23.000000,0.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000
83.050000,135.000000,4.396000,30.710000,25.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
83.030000,135.000000,4.394500,30.720000,25.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
81.890000,134.000000,4.334100,28.610000,25.000000,0.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000
81.810000,137.000000,4.330000,31.640000,26.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000
81.800000,133.000000,4.329400,30.720000,23.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.480000,133.000000,4.312600,30.840000,23.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81.030000,127.000000,4.289100,29.610000,21.000000,0.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000
