%psbl,MaxPoints,Points,HF,Time,A,B,C,D,M,NPM,NS,Proc
69.700000,100.000000,90.000000,6.072900,14.820000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68.710000,100.000000,98.000000,5.986600,16.370000,19.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68.500000,100.000000,90.000000,5.968200,15.080000,16.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
68.470000,100.000000,88.000000,5.966100,14.750000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68.460000,100.000000,94.000000,5.964500,15.760000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68.110000,100.000000,94.000000,5.934300,15.840000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66.920000,100.000000,89.000000,5.830300,13.550000,16.000000,0.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000
66.830000,100.000000,92.000000,5.822800,15.800000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66.530000,100.000000,92.000000,5.797100,15.870000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66.230000,100.000000,94.000000,5.770400,16.290000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66.100000,100.000000,96.000000,5.758800,16.670000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65.840000,100.000000,88.000000,5.736600,15.340000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65.190000,100.000000,94.000000,5.679800,16.550000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63.360000,100.000000,89.000000,5.520600,14.310000,16.000000,0.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000
63.280000,100.000000,86.000000,5.513800,11.970000,16.000000,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000
63.270000,100.000000,86.000000,5.512800,15.600000,13.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62.180000,100.000000,94.000000,5.417900,17.350000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62.020000,100.000000,83.000000,5.403400,13.510000,13.000000,0.000000,6.000000,0.000000,1.000000,0.000000,0.000000,0.000000
61.700000,100.000000,88.000000,5.375700,16.370000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61.080000,100.000000,86.000000,5.321800,16.160000,13.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61.070000,100.000000,83.000000,5.320700,13.720000,13.000000,0.000000,6.000000,0.000000,1.000000,0.000000,0.000000,0.000000
61.020000,100.000000,89.000000,5.316300,14.860000,16.000000,0.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000
58.930000,100.000000,82.000000,5.134600,15.970000,11.000000,0.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.350000,100.000000,83.000000,5.083600,14.360000,13.000000,0.000000,6.000000,0.000000,1.000000,0.000000,0.000000,0.000000
58.210000,100.000000,81.000000,5.071400,14.000000,12.000000,0.000000,7.000000,0.000000,1.000000,0.000000,0.000000,0.000000
57.720000,100.000000,94.000000,5.029400,18.690000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.420000,100.000000,89.000000,5.003200,15.790000,16.000000,0.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000
56.750000,100.000000,94.000000,4.944800,19.010000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
